merchant_id,txn_month,total_revenue,txn_count,unique_customers,avg_order_value,prev_revenue,revenue_growth_rate,repeat_purchase_rate,merchant_name,industry,region,growth_type,estimated_ltv,cac_estimate,ltv_cac_ratio,anomaly_type,month_num,year,revenue_lag_1,revenue_lag_2,revenue_lag_3,revenue_rolling_mean_3,txn_rolling_mean_3,industry_encoded,region_encoded,growth_encoded,target_revenue_next
M0004,2023-07,3158152,90,89,35090.57777777778,3627231.0,-12.93,1.12,가맹점_4,뷰티,부산,안정,425803.0,26308,16.19,정상,7,2023,3627231.0,2987781.0,2865484.0,3257721.3333333335,93.66666666666667,3,2,1,3046636.0
M0004,2023-08,3046636,76,75,40087.31578947369,3158152.0,-3.53,1.33,가맹점_4,뷰티,부산,안정,487446.0,15081,32.32,정상,8,2023,3158152.0,3627231.0,2987781.0,3277339.6666666665,90.33333333333333,3,2,1,3612617.0
M0004,2023-09,3612617,101,100,35768.485148514854,3046636.0,18.58,1.0,가맹점_4,뷰티,부산,안정,433514.0,22491,19.27,정상,9,2023,3046636.0,3158152.0,3627231.0,3272468.3333333335,89.0,3,2,1,2215774.0
M0004,2023-10,2215774,71,70,31208.084507042255,3612617.0,-38.67,1.43,가맹점_4,뷰티,부산,안정,379852.0,10123,37.52,정상,10,2023,3612617.0,3046636.0,3158152.0,2958342.3333333335,82.66666666666667,3,2,1,3576696.0
M0004,2023-11,3576696,112,110,31934.785714285714,2215774.0,61.42,1.82,가맹점_4,뷰티,부산,안정,390192.0,12664,30.81,정상,11,2023,2215774.0,3612617.0,3046636.0,3135029.0,94.66666666666667,3,2,1,3547846.0
M0004,2023-12,3547846,106,105,33470.24528301887,3576696.0,-0.81,0.95,가맹점_4,뷰티,부산,안정,405459.0,17395,23.31,정상,12,2023,3576696.0,2215774.0,3612617.0,3113438.6666666665,96.33333333333333,3,2,1,2207006.0
M0004,2024-01,2207006,70,70,31528.657142857144,3547846.0,-37.79,0.0,가맹점_4,뷰티,부산,안정,378344.0,34380,11.0,정상,1,2024,3547846.0,3576696.0,2215774.0,3110516.0,96.0,3,2,1,2366181.0
M0004,2024-02,2366181,68,68,34796.779411764706,2207006.0,7.21,0.0,가맹점_4,뷰티,부산,안정,417561.0,21781,19.17,정상,2,2024,2207006.0,3547846.0,3576696.0,2707011.0,81.33333333333333,3,2,1,3009404.0
M0004,2024-03,3009404,89,88,33813.52808988764,2366181.0,27.18,1.14,가맹점_4,뷰티,부산,안정,410388.0,18407,22.3,정상,3,2024,2366181.0,2207006.0,3547846.0,2527530.3333333335,75.66666666666667,3,2,1,3657624.0
M0004,2024-04,3657624,102,102,35859.05882352941,3009404.0,21.54,0.0,가맹점_4,뷰티,부산,안정,430309.0,30301,14.2,정상,4,2024,3009404.0,2366181.0,2207006.0,3011069.6666666665,86.33333333333333,3,2,1,2983804.0
M0004,2024-05,2983804,92,91,32432.652173913044,3657624.0,-18.42,1.1,가맹점_4,뷰티,부산,안정,393473.0,24484,16.07,정상,5,2024,3657624.0,3009404.0,2366181.0,3216944.0,94.33333333333333,3,2,1,3709988.0
M0004,2024-06,3709988,97,96,38247.298969072166,2983804.0,24.34,1.04,가맹점_4,뷰티,부산,안정,463741.0,31892,14.54,정상,6,2024,2983804.0,3657624.0,3009404.0,3450472.0,97.0,3,2,1,3175310.0
M0004,2024-07,3175310,89,89,35677.6404494382,3709988.0,-14.41,0.0,가맹점_4,뷰티,부산,안정,428132.0,12057,35.51,정상,7,2024,3709988.0,2983804.0,3657624.0,3289700.6666666665,92.66666666666667,3,2,1,2709222.0
M0004,2024-08,2709222,86,85,31502.581395348836,3175310.0,-14.68,1.18,가맹점_4,뷰티,부산,안정,382492.0,27488,13.91,정상,8,2024,3175310.0,3709988.0,2983804.0,3198173.3333333335,90.66666666666667,3,2,1,2461861.0
M0004,2024-09,2461861,67,67,36744.19402985075,2709222.0,-9.13,0.0,가맹점_4,뷰티,부산,안정,440930.0,20377,21.64,정상,9,2024,2709222.0,3175310.0,3709988.0,2782131.0,80.66666666666667,3,2,1,6345027.0
M0004,2024-10,6345027,72,72,88125.375,2461861.0,157.73,0.0,가맹점_4,뷰티,부산,안정,1057504.0,28963,36.51,revenue_spike,10,2024,2461861.0,2709222.0,3175310.0,3838703.3333333335,75.0,3,2,1,3778548.0
M0004,2024-11,3778548,105,105,35986.171428571426,6345027.0,-40.45,0.0,가맹점_4,뷰티,부산,안정,431834.0,8264,52.25,정상,11,2024,6345027.0,2461861.0,2709222.0,4195145.333333333,81.33333333333333,3,2,1,3395657.0
M0004,2024-12,3395657,88,88,38587.01136363636,3778548.0,-10.13,0.0,가맹점_4,뷰티,부산,안정,463044.0,27735,16.7,정상,12,2024,3778548.0,6345027.0,2461861.0,4506410.666666667,88.33333333333333,3,2,1,2422981.0
M0004,2025-01,2422981,67,66,36163.89552238806,3395657.0,-28.64,1.52,가맹점_4,뷰티,부산,안정,440563.0,9809,44.91,정상,1,2025,3395657.0,3778548.0,6345027.0,3199062.0,86.66666666666667,3,2,1,1920413.0
M0004,2025-02,1920413,56,56,34293.08928571428,2422981.0,-20.74,0.0,가맹점_4,뷰티,부산,안정,411517.0,33297,12.36,high_cancel,2,2025,2422981.0,3395657.0,3778548.0,2579683.6666666665,70.33333333333333,3,2,1,2327763.0
M0004,2025-03,2327763,69,69,33735.69565217391,1920413.0,21.21,0.0,가맹점_4,뷰티,부산,안정,404828.0,17734,22.83,정상,3,2025,1920413.0,2422981.0,3395657.0,2223719.0,64.0,3,2,1,2779128.0
M0004,2025-04,2779128,77,77,36092.57142857143,2327763.0,19.39,0.0,가맹점_4,뷰티,부산,안정,433111.0,25392,17.06,정상,4,2025,2327763.0,1920413.0,2422981.0,2342434.6666666665,67.33333333333333,3,2,1,4386988.0
M0004,2025-05,4386988,65,64,67492.12307692308,2779128.0,57.85,1.56,가맹점_4,뷰티,부산,안정,822540.0,20905,39.35,aov_spike,5,2025,2779128.0,2327763.0,1920413.0,3164626.3333333335,70.33333333333333,3,2,1,3193761.0
M0004,2025-06,3193761,89,88,35884.95505617977,4386988.0,-27.2,1.14,가맹점_4,뷰티,부산,안정,435529.0,34464,12.64,정상,6,2025,4386988.0,2779128.0,2327763.0,3453292.3333333335,77.0,3,2,1,3276021.0
M0004,2025-07,3276021,88,87,37227.51136363636,3193761.0,2.58,1.15,가맹점_4,뷰티,부산,안정,451868.0,22977,19.67,정상,7,2025,3193761.0,4386988.0,2779128.0,3618923.3333333335,80.66666666666667,3,2,1,3404027.0
M0004,2025-08,3404027,90,89,37822.52222222222,3276021.0,3.91,1.12,가맹점_4,뷰티,부산,안정,458954.0,10908,42.07,정상,8,2025,3276021.0,3193761.0,4386988.0,3291269.6666666665,89.0,3,2,1,2746493.0
M0004,2025-09,2746493,77,75,35668.74025974026,3404027.0,-19.32,2.67,가맹점_4,뷰티,부산,안정,439453.0,23508,18.69,정상,9,2025,3404027.0,3276021.0,3193761.0,3142180.3333333335,85.0,3,2,1,3311621.0
M0004,2025-10,3311621,91,91,36391.43956043956,2746493.0,20.58,0.0,가맹점_4,뷰티,부산,안정,436697.0,26024,16.78,정상,10,2025,2746493.0,3404027.0,3276021.0,3154047.0,86.0,3,2,1,2813460.0
M0004,2025-11,2813460,81,81,34734.07407407407,3311621.0,-15.04,0.0,가맹점_4,뷰티,부산,안정,416809.0,34906,11.94,high_cancel,11,2025,3311621.0,2746493.0,3404027.0,2957191.3333333335,83.0,3,2,1,3175190.0
M0004,2025-12,3175190,96,94,33074.895833333336,2813460.0,12.86,2.13,가맹점_4,뷰티,부산,안정,405353.0,25487,15.9,정상,12,2025,2813460.0,3311621.0,2746493.0,3100090.3333333335,89.33333333333333,3,2,1,
M0005,2023-01,1393200,32,32,43537.5,,,0.0,가맹점_5,뷰티,인천,안정,522450.0,31141,16.78,정상,1,2023,,,,1393200.0,32.0,3,4,1,1557798.0
M0005,2023-02,1557798,42,42,37090.42857142857,1393200.0,11.81,0.0,가맹점_5,뷰티,인천,안정,445085.0,30405,14.64,정상,2,2023,1393200.0,,,1475499.0,37.0,3,4,1,2357512.0
M0005,2023-03,2357512,59,59,39957.83050847457,1557798.0,51.34,0.0,가맹점_5,뷰티,인천,안정,479494.0,11339,42.29,정상,3,2023,1557798.0,1393200.0,,1769503.3333333333,44.333333333333336,3,4,1,6289582.0
M0005,2023-04,6289582,62,62,101444.87096774194,2357512.0,166.79,0.0,가맹점_5,뷰티,인천,안정,1217338.0,33560,36.27,revenue_spike,4,2023,2357512.0,1557798.0,1393200.0,3401630.6666666665,54.333333333333336,3,4,1,2173896.0
M0005,2023-05,2173896,58,56,37480.96551724138,6289582.0,-65.44,3.57,가맹점_5,뷰티,인천,안정,465828.0,22129,21.05,정상,5,2023,6289582.0,2357512.0,1557798.0,3606996.6666666665,59.666666666666664,3,4,1,2189359.0
M0005,2023-06,2189359,51,51,42928.60784313725,2173896.0,0.71,0.0,가맹점_5,뷰티,인천,안정,515143.0,24701,20.86,정상,6,2023,2173896.0,6289582.0,2357512.0,3550945.6666666665,57.0,3,4,1,1795113.0
M0005,2023-07,1795113,45,44,39891.4,2189359.0,-18.01,2.27,가맹점_5,뷰티,인천,안정,489563.0,24622,19.88,정상,7,2023,2189359.0,2173896.0,6289582.0,2052789.3333333333,51.333333333333336,3,4,1,2364750.0
M0005,2023-08,2364750,58,58,40771.55172413793,1795113.0,31.73,0.0,가맹점_5,뷰티,인천,안정,489259.0,29136,16.79,정상,8,2023,1795113.0,2189359.0,2173896.0,2116407.3333333335,51.333333333333336,3,4,1,2152446.0
M0005,2023-09,2152446,52,52,41393.192307692305,2364750.0,-8.98,0.0,가맹점_5,뷰티,인천,안정,496718.0,18894,26.29,정상,9,2023,2364750.0,1795113.0,2189359.0,2104103.0,51.666666666666664,3,4,1,2301268.0
M0005,2023-10,2301268,57,57,40373.12280701754,2152446.0,6.91,0.0,가맹점_5,뷰티,인천,안정,484477.0,30521,15.87,정상,10,2023,2152446.0,2364750.0,1795113.0,2272821.3333333335,55.666666666666664,3,4,1,2342662.0
M0005,2023-11,2342662,61,61,38404.29508196721,2301268.0,1.8,0.0,가맹점_5,뷰티,인천,안정,460852.0,29847,15.44,정상,11,2023,2301268.0,2152446.0,2364750.0,2265458.6666666665,56.666666666666664,3,4,1,2103379.0
M0005,2023-12,2103379,54,54,38951.46296296296,2342662.0,-10.21,0.0,가맹점_5,뷰티,인천,안정,467418.0,31010,15.07,정상,12,2023,2342662.0,2301268.0,2152446.0,2249103.0,57.333333333333336,3,4,1,1894164.0
M0005,2024-01,1894164,47,47,40301.36170212766,2103379.0,-9.95,0.0,가맹점_5,뷰티,인천,안정,483616.0,10858,44.54,정상,1,2024,2103379.0,2342662.0,2301268.0,2113401.6666666665,54.0,3,4,1,1262419.0
M0005,2024-02,1262419,33,33,38255.121212121216,1894164.0,-33.35,0.0,가맹점_5,뷰티,인천,안정,459061.0,15683,29.27,정상,2,2024,1894164.0,2103379.0,2342662.0,1753320.6666666667,44.666666666666664,3,4,1,2139919.0
M0005,2024-03,2139919,52,51,41152.28846153846,1262419.0,69.51,1.96,가맹점_5,뷰티,인천,안정,503506.0,13211,38.11,정상,3,2024,1262419.0,1894164.0,2103379.0,1765500.6666666667,44.0,3,4,1,2246859.0
M0005,2024-04,2246859,60,60,37447.65,2139919.0,5.0,0.0,가맹점_5,뷰티,인천,안정,449372.0,22211,20.23,정상,4,2024,2139919.0,1262419.0,1894164.0,1883065.6666666667,48.333333333333336,3,4,1,2029229.0
M0005,2024-05,2029229,51,51,39788.80392156863,2246859.0,-9.69,0.0,가맹점_5,뷰티,인천,안정,477466.0,9106,52.43,정상,5,2024,2246859.0,2139919.0,1262419.0,2138669.0,54.333333333333336,3,4,1,1630038.0
M0005,2024-06,1630038,40,40,40750.95,2029229.0,-19.67,0.0,가맹점_5,뷰티,인천,안정,489011.0,8711,56.14,정상,6,2024,2029229.0,2246859.0,2139919.0,1968708.6666666667,50.333333333333336,3,4,1,1590924.0
M0005,2024-07,1590924,40,39,39773.1,1630038.0,-2.4,2.56,가맹점_5,뷰티,인천,안정,489495.0,21613,22.65,정상,7,2024,1630038.0,2029229.0,2246859.0,1750063.6666666667,43.666666666666664,3,4,1,2176785.0
M0005,2024-08,2176785,56,55,38871.16071428572,1590924.0,36.83,1.82,가맹점_5,뷰티,인천,안정,474943.0,23138,20.53,정상,8,2024,1590924.0,1630038.0,2029229.0,1799249.0,45.333333333333336,3,4,1,2293915.0
M0005,2024-09,2293915,55,55,41707.545454545456,2176785.0,5.38,0.0,가맹점_5,뷰티,인천,안정,500491.0,12391,40.39,정상,9,2024,2176785.0,1590924.0,1630038.0,2020541.3333333333,50.333333333333336,3,4,1,1808915.0
M0005,2024-10,1808915,48,48,37685.729166666664,2293915.0,-21.14,0.0,가맹점_5,뷰티,인천,안정,452229.0,29197,15.49,정상,10,2024,2293915.0,2176785.0,1590924.0,2093205.0,53.0,3,4,1,2490205.0
M0005,2024-11,2490205,62,61,40164.596774193546,1808915.0,37.66,1.64,가맹점_5,뷰티,인천,안정,489880.0,19494,25.13,정상,11,2024,1808915.0,2293915.0,2176785.0,2197678.3333333335,55.0,3,4,1,2116104.0
M0005,2024-12,2116104,57,57,37124.63157894737,2490205.0,-15.02,0.0,가맹점_5,뷰티,인천,안정,445496.0,8817,50.53,정상,12,2024,2490205.0,1808915.0,2293915.0,2138408.0,55.666666666666664,3,4,1,1840676.0
M0005,2025-01,1840676,48,48,38347.416666666664,2116104.0,-13.02,0.0,가맹점_5,뷰티,인천,안정,460169.0,14017,32.83,정상,1,2025,2116104.0,2490205.0,1808915.0,2148995.0,55.666666666666664,3,4,1,1828273.0
M0005,2025-02,1828273,47,47,38899.425531914894,1840676.0,-0.67,0.0,가맹점_5,뷰티,인천,안정,466793.0,12620,36.99,정상,2,2025,1840676.0,2116104.0,2490205.0,1928351.0,50.666666666666664,3,4,1,2729175.0
M0005,2025-03,2729175,65,63,41987.307692307695,1828273.0,49.28,3.17,가맹점_5,뷰티,인천,안정,519820.0,13194,39.4,정상,3,2025,1828273.0,1840676.0,2116104.0,2132708.0,53.333333333333336,3,4,1,1761030.0
M0005,2025-04,1761030,44,44,40023.40909090909,2729175.0,-35.47,0.0,가맹점_5,뷰티,인천,안정,480281.0,28348,16.94,정상,4,2025,2729175.0,1828273.0,1840676.0,2106159.3333333335,52.0,3,4,1,2509407.0
M0005,2025-05,2509407,58,57,43265.637931034486,1761030.0,42.5,1.75,가맹점_5,뷰티,인천,안정,528273.0,12599,41.93,정상,5,2025,1761030.0,2729175.0,1828273.0,2333204.0,55.666666666666664,3,4,1,2221704.0
M0005,2025-06,2221704,52,52,42725.07692307692,2509407.0,-11.46,0.0,가맹점_5,뷰티,인천,안정,512701.0,9697,52.87,정상,6,2025,2509407.0,1761030.0,2729175.0,2164047.0,51.333333333333336,3,4,1,1874712.0
M0005,2025-07,1874712,51,51,36759.05882352941,2221704.0,-15.62,0.0,가맹점_5,뷰티,인천,안정,441109.0,11718,37.64,정상,7,2025,2221704.0,2509407.0,1761030.0,2201941.0,53.666666666666664,3,4,1,2006389.0
M0005,2025-08,2006389,48,48,41799.770833333336,1874712.0,7.02,0.0,가맹점_5,뷰티,인천,안정,501597.0,24854,20.18,정상,8,2025,1874712.0,2221704.0,2509407.0,2034268.3333333333,50.333333333333336,3,4,1,1864690.0
M0005,2025-09,1864690,49,49,38054.897959183676,2006389.0,-7.06,0.0,가맹점_5,뷰티,인천,안정,456659.0,22706,20.11,정상,9,2025,2006389.0,1874712.0,2221704.0,1915263.6666666667,49.333333333333336,3,4,1,4212868.0
M0005,2025-10,4212868,50,50,84257.36,1864690.0,125.93,0.0,가맹점_5,뷰티,인천,안정,1011088.0,25331,39.92,aov_spike,10,2025,1864690.0,2006389.0,1874712.0,2694649.0,49.0,3,4,1,2272415.0
M0005,2025-11,2272415,60,59,37873.583333333336,4212868.0,-46.06,1.69,가맹점_5,뷰티,인천,안정,462164.0,14519,31.83,정상,11,2025,4212868.0,1864690.0,2006389.0,2783324.3333333335,53.0,3,4,1,2598885.0
M0005,2025-12,2598885,64,64,40607.578125,2272415.0,14.37,0.0,가맹점_5,뷰티,인천,안정,487291.0,22020,22.13,정상,12,2025,2272415.0,4212868.0,1864690.0,3028056.0,58.0,3,4,1,
M0006,2023-01,1621251,40,40,40531.275,,,0.0,가맹점_6,IT서비스,서울,안정,486375.0,32041,15.18,정상,1,2023,,,,1621251.0,40.0,0,3,1,1384543.0
M0006,2023-02,1384543,41,40,33769.34146341463,1621251.0,-14.6,2.5,가맹점_6,IT서비스,서울,안정,415363.0,17028,24.39,정상,2,2023,1621251.0,,,1502897.0,40.5,0,3,1,1219058.0
M0006,2023-03,1219058,36,36,33862.72222222222,1384543.0,-11.95,0.0,가맹점_6,IT서비스,서울,안정,406353.0,16341,24.87,정상,3,2023,1384543.0,1621251.0,,1408284.0,39.0,0,3,1,1175336.0
M0006,2023-04,1175336,37,36,31765.837837837837,1219058.0,-3.59,2.78,가맹점_6,IT서비스,서울,안정,391787.0,30053,13.04,정상,4,2023,1219058.0,1384543.0,1621251.0,1259645.6666666667,38.0,0,3,1,1943418.0
M0006,2023-05,1943418,57,56,34095.05263157895,1175336.0,65.35,1.79,가맹점_6,IT서비스,서울,안정,416464.0,27644,15.07,정상,5,2023,1175336.0,1219058.0,1384543.0,1445937.3333333333,43.333333333333336,0,3,1,2426726.0
M0006,2023-06,2426726,69,69,35169.942028985504,1943418.0,24.87,0.0,가맹점_6,IT서비스,서울,안정,422039.0,17250,24.47,정상,6,2023,1943418.0,1175336.0,1219058.0,1848493.3333333333,54.333333333333336,0,3,1,2370171.0
M0006,2023-07,2370171,64,64,37033.921875,2426726.0,-2.33,0.0,가맹점_6,IT서비스,서울,안정,444407.0,12125,36.65,정상,7,2023,2426726.0,1943418.0,1175336.0,2246771.6666666665,63.333333333333336,0,3,1,1745014.0
M0006,2023-08,1745014,44,44,39659.40909090909,2370171.0,-26.38,0.0,가맹점_6,IT서비스,서울,안정,475913.0,31549,15.08,high_cancel,8,2023,2370171.0,2426726.0,1943418.0,2180637.0,59.0,0,3,1,4097995.0
M0006,2023-09,4097995,57,57,71894.64912280702,1745014.0,134.84,0.0,가맹점_6,IT서비스,서울,안정,862736.0,14508,59.47,aov_spike,9,2023,1745014.0,2370171.0,2426726.0,2737726.6666666665,55.0,0,3,1,2082344.0
M0006,2023-10,2082344,55,55,37860.8,4097995.0,-49.19,0.0,가맹점_6,IT서비스,서울,안정,454330.0,11114,40.88,정상,10,2023,4097995.0,1745014.0,2370171.0,2641784.3333333335,52.0,0,3,1,1948235.0
M0006,2023-11,1948235,53,53,36759.15094339623,2082344.0,-6.44,0.0,가맹점_6,IT서비스,서울,안정,441110.0,18371,24.01,정상,11,2023,2082344.0,4097995.0,1745014.0,2709524.6666666665,55.0,0,3,1,1501385.0
M0006,2023-12,1501385,47,47,31944.36170212766,1948235.0,-22.94,0.0,가맹점_6,IT서비스,서울,안정,383332.0,10917,35.11,정상,12,2023,1948235.0,2082344.0,4097995.0,1843988.0,51.666666666666664,0,3,1,1678023.0
M0006,2024-01,1678023,45,45,37289.4,1501385.0,11.77,0.0,가맹점_6,IT서비스,서울,안정,447473.0,27749,16.13,정상,1,2024,1501385.0,1948235.0,2082344.0,1709214.3333333333,48.333333333333336,0,3,1,2124800.0
M0006,2024-02,2124800,60,60,35413.333333333336,1678023.0,26.63,0.0,가맹점_6,IT서비스,서울,안정,424960.0,14742,28.83,정상,2,2024,1678023.0,1501385.0,1948235.0,1768069.3333333333,50.666666666666664,0,3,1,1990961.0
M0006,2024-03,1990961,51,51,39038.450980392154,2124800.0,-6.3,0.0,가맹점_6,IT서비스,서울,안정,468461.0,32983,14.2,정상,3,2024,2124800.0,1678023.0,1501385.0,1931261.3333333333,52.0,0,3,1,1838299.0
M0006,2024-04,1838299,54,54,34042.57407407407,1990961.0,-7.67,0.0,가맹점_6,IT서비스,서울,안정,408511.0,10737,38.05,정상,4,2024,1990961.0,2124800.0,1678023.0,1984686.6666666667,55.0,0,3,1,1784734.0
M0006,2024-05,1784734,47,47,37973.063829787236,1838299.0,-2.91,0.0,가맹점_6,IT서비스,서울,안정,455677.0,8759,52.02,정상,5,2024,1838299.0,1990961.0,2124800.0,1871331.3333333333,50.666666666666664,0,3,1,1827051.0
M0006,2024-06,1827051,54,54,33834.27777777778,1784734.0,2.37,0.0,가맹점_6,IT서비스,서울,안정,406011.0,14327,28.34,정상,6,2024,1784734.0,1838299.0,1990961.0,1816694.6666666667,51.666666666666664,0,3,1,1946433.0
M0006,2024-07,1946433,50,50,38928.66,1827051.0,6.53,0.0,가맹점_6,IT서비스,서울,안정,467144.0,20377,22.93,정상,7,2024,1827051.0,1784734.0,1838299.0,1852739.3333333333,50.333333333333336,0,3,1,1707109.0
M0006,2024-08,1707109,53,52,32209.603773584906,1946433.0,-12.3,1.92,가맹점_6,IT서비스,서울,안정,393936.0,33239,11.85,정상,8,2024,1946433.0,1827051.0,1784734.0,1826864.3333333333,52.333333333333336,0,3,1,2508898.0
M0006,2024-09,2508898,66,66,38013.606060606064,1707109.0,46.97,0.0,가맹점_6,IT서비스,서울,안정,456163.0,26369,17.3,정상,9,2024,1707109.0,1946433.0,1827051.0,2054146.6666666667,56.333333333333336,0,3,1,1890165.0
M0006,2024-10,1890165,52,52,36349.32692307692,2508898.0,-24.66,0.0,가맹점_6,IT서비스,서울,안정,436192.0,11704,37.27,정상,10,2024,2508898.0,1707109.0,1946433.0,2035390.6666666667,57.0,0,3,1,2209315.0
M0006,2024-11,2209315,61,61,36218.27868852459,1890165.0,16.88,0.0,가맹점_6,IT서비스,서울,안정,434619.0,29073,14.95,정상,11,2024,1890165.0,2508898.0,1707109.0,2202792.6666666665,59.666666666666664,0,3,1,1959916.0
M0006,2024-12,1959916,56,55,34998.5,2209315.0,-11.29,1.82,가맹점_6,IT서비스,서울,안정,427626.0,11647,36.72,정상,12,2024,2209315.0,1890165.0,2508898.0,2019798.6666666667,56.333333333333336,0,3,1,1378032.0
M0006,2025-01,1378032,44,44,31318.909090909092,1959916.0,-29.69,0.0,가맹점_6,IT서비스,서울,안정,375827.0,24418,15.39,정상,1,2025,1959916.0,2209315.0,1890165.0,1849087.6666666667,53.666666666666664,0,3,1,1439926.0
M0006,2025-02,1439926,40,40,35998.15,1378032.0,4.49,0.0,가맹점_6,IT서비스,서울,안정,431978.0,25266,17.1,정상,2,2025,1378032.0,1959916.0,2209315.0,1592624.6666666667,46.666666666666664,0,3,1,1817275.0
M0006,2025-03,1817275,51,51,35632.8431372549,1439926.0,26.21,0.0,가맹점_6,IT서비스,서울,안정,427594.0,33736,12.67,정상,3,2025,1439926.0,1378032.0,1959916.0,1545077.6666666667,45.0,0,3,1,2040813.0
M0006,2025-04,2040813,62,62,32916.33870967742,1817275.0,12.3,0.0,가맹점_6,IT서비스,서울,안정,394996.0,28189,14.01,정상,4,2025,1817275.0,1439926.0,1378032.0,1766004.6666666667,51.0,0,3,1,1476166.0
M0006,2025-05,1476166,44,43,33549.22727272727,2040813.0,-27.67,2.33,가맹점_6,IT서비스,서울,안정,411971.0,19927,20.67,정상,5,2025,2040813.0,1817275.0,1439926.0,1778084.6666666667,52.333333333333336,0,3,1,2304711.0
M0006,2025-06,2304711,61,59,37782.147540983606,1476166.0,56.13,3.39,가맹점_6,IT서비스,서울,안정,468756.0,32789,14.3,정상,6,2025,1476166.0,2040813.0,1817275.0,1940563.3333333333,55.666666666666664,0,3,1,1811913.0
M0006,2025-07,1811913,51,51,35527.705882352944,2304711.0,-21.38,0.0,가맹점_6,IT서비스,서울,안정,426332.0,15184,28.08,정상,7,2025,2304711.0,1476166.0,2040813.0,1864263.3333333333,52.0,0,3,1,1397948.0
M0006,2025-08,1397948,46,45,30390.17391304348,1811913.0,-22.85,2.22,가맹점_6,IT서비스,서울,안정,372778.0,10811,34.48,정상,8,2025,1811913.0,2304711.0,1476166.0,1838190.6666666667,52.666666666666664,0,3,1,1853288.0
M0006,2025-09,1853288,52,52,35640.153846153844,1397948.0,32.57,0.0,가맹점_6,IT서비스,서울,안정,427682.0,8062,53.05,정상,9,2025,1397948.0,1811913.0,2304711.0,1687716.3333333333,49.666666666666664,0,3,1,1586933.0
